property_type,sector,bedRoom,bathroom,balcony,agePossession,built_up_area,servant room,store room,furnishing_type,luxury_category,floor_category,price
0.0,105.0,4.0,4.0,4.0,3.0,2726.0,1.0,0.0,0.0,2.0,0.0,1.88
0.0,65.0,1.0,1.0,1.0,2.0,672.0,0.0,0.0,1.0,2.0,2.0,0.47
0.0,100.0,3.0,2.0,1.0,1.0,1529.0,0.0,0.0,0.0,1.0,0.0,1.25
0.0,35.0,3.0,4.0,4.0,0.0,1956.0,1.0,0.0,2.0,1.0,2.0,2.2
0.0,84.0,4.0,4.0,3.0,0.0,2127.0,1.0,0.0,0.0,1.0,2.0,1.35
0.0,2.0,3.0,3.0,4.0,0.0,1900.0,1.0,0.0,0.0,2.0,1.0,0.81
0.0,103.0,2.0,3.0,3.0,4.0,998.0,0.0,0.0,0.0,1.0,2.0,0.86
0.0,106.0,4.0,4.0,4.0,0.0,2604.0,1.0,0.0,0.0,2.0,2.0,1.8
0.0,2.0,3.0,3.0,4.0,0.0,2070.0,1.0,0.0,0.0,1.0,2.0,0.9
0.0,13.0,3.0,2.0,4.0,3.0,1477.0,0.0,0.0,0.0,2.0,0.0,1.35
0.0,8.0,2.0,3.0,3.0,3.0,1538.0,1.0,0.0,0.0,2.0,0.0,1.58
0.0,105.0,2.0,2.0,3.0,1.0,1176.0,0.0,0.0,0.0,1.0,0.0,0.7
0.0,94.0,2.0,2.0,2.0,4.0,1194.0,0.0,0.0,0.0,1.0,1.0,0.96
1.0,32.0,3.0,9.0,4.0,2.0,1935.0,1.0,1.0,1.0,2.0,2.0,6.5
0.0,6.0,3.0,3.0,3.0,1.0,1465.0,0.0,1.0,0.0,2.0,0.0,1.95
0.0,43.0,2.0,2.0,2.0,3.0,856.0,0.0,0.0,0.0,1.0,2.0,0.75
0.0,71.0,3.0,3.0,3.0,0.0,1538.0,0.0,0.0,1.0,2.0,0.0,2.0
0.0,98.0,2.0,2.0,2.0,3.0,1086.0,0.0,0.0,0.0,2.0,0.0,0.6
0.0,89.0,3.0,4.0,4.0,1.0,1582.0,1.0,0.0,1.0,1.0,2.0,1.9
0.0,107.0,3.0,2.0,3.0,4.0,1091.0,0.0,0.0,0.0,1.0,1.0,0.99
1.0,54.0,6.0,6.0,4.0,0.0,1845.0,0.0,1.0,1.0,2.0,2.0,4.5
0.0,59.0,4.0,4.0,3.0,0.0,11111.0,1.0,0.0,0.0,1.0,2.0,8.5
0.0,41.0,2.0,2.0,2.0,4.0,85.0,0.0,0.0,0.0,2.0,2.0,1.31
0.0,7.0,3.0,3.0,4.0,3.0,1671.0,0.0,0.0,0.0,0.0,2.0,1.33
0.0,82.0,3.0,4.0,3.0,3.0,1765.0,1.0,1.0,0.0,2.0,0.0,1.65
0.0,27.0,3.0,3.0,4.0,0.0,1611.0,0.0,0.0,0.0,2.0,2.0,1.4
0.0,77.0,3.0,3.0,4.0,3.0,2047.0,0.0,1.0,1.0,0.0,2.0,3.0
0.0,75.0,2.0,2.0,2.0,1.0,1186.0,0.0,0.0,0.0,2.0,0.0,2.1
1.0,13.0,5.0,5.0,4.0,1.0,3600.0,1.0,1.0,1.0,0.0,2.0,8.75
0.0,61.0,3.0,3.0,4.0,3.0,2556.0,0.0,0.0,1.0,2.0,2.0,1.4
1.0,76.0,4.0,4.0,4.0,3.0,2115.0,1.0,1.0,0.0,2.0,2.0,8.8
1.0,16.0,4.0,4.0,3.0,1.0,60.0,0.0,0.0,1.0,1.0,2.0,1.6
1.0,56.0,3.0,4.0,3.0,3.0,2592.0,1.0,1.0,1.0,2.0,1.0,6.4
0.0,1.0,3.0,3.0,2.0,3.0,1294.0,0.0,0.0,1.0,0.0,1.0,1.38
0.0,19.0,3.0,4.0,4.0,3.0,2350.0,1.0,0.0,0.0,0.0,2.0,2.78
0.0,29.0,2.0,2.0,2.0,4.0,1249.0,0.0,0.0,0.0,2.0,0.0,1.75
0.0,36.0,2.0,2.0,2.0,2.0,900.0,0.0,0.0,0.0,2.0,1.0,0.55
0.0,97.0,3.0,3.0,4.0,3.0,1549.0,1.0,0.0,0.0,2.0,0.0,1.75
0.0,100.0,3.0,3.0,3.0,3.0,1715.0,1.0,0.0,1.0,1.0,0.0,1.3
0.0,75.0,2.0,2.0,3.0,4.0,1141.0,0.0,0.0,0.0,1.0,0.0,1.95
0.0,112.0,4.0,4.0,4.0,2.0,2580.0,0.0,0.0,0.0,1.0,2.0,1.3
0.0,43.0,2.0,2.0,2.0,3.0,1479.0,0.0,0.0,0.0,2.0,0.0,2.3
0.0,107.0,3.0,2.0,2.0,1.0,1298.0,0.0,0.0,0.0,2.0,2.0,0.75
0.0,91.0,3.0,3.0,2.0,3.0,1215.0,0.0,0.0,0.0,0.0,2.0,1.3
0.0,77.0,3.0,3.0,3.0,3.0,2047.0,0.0,0.0,1.0,1.0,1.0,2.9
0.0,77.0,4.0,4.0,4.0,3.0,3200.0,1.0,1.0,1.0,0.0,1.0,4.75
0.0,75.0,3.0,3.0,3.0,3.0,1833.0,1.0,0.0,1.0,2.0,2.0,2.35
0.0,101.0,3.0,3.0,4.0,1.0,1674.0,0.0,0.0,0.0,1.0,0.0,1.5
0.0,99.0,2.0,2.0,3.0,4.0,1130.0,0.0,0.0,0.0,2.0,0.0,1.3
0.0,105.0,3.0,3.0,4.0,3.0,1929.0,1.0,0.0,1.0,2.0,2.0,1.3
1.0,13.0,4.0,5.0,3.0,3.0,5400.0,1.0,0.0,0.0,1.0,1.0,6.8
0.0,105.0,2.0,2.0,3.0,3.0,1050.0,0.0,0.0,0.0,2.0,2.0,0.65
0.0,65.0,4.0,4.0,2.0,4.0,2081.0,0.0,0.0,0.0,1.0,2.0,2.0
0.0,36.0,2.0,2.0,3.0,4.0,1161.0,0.0,0.0,0.0,1.0,0.0,1.25
0.0,83.0,3.0,3.0,3.0,3.0,1600.0,1.0,0.0,0.0,1.0,2.0,1.55
0.0,98.0,3.0,3.0,3.0,3.0,1833.0,1.0,0.0,1.0,1.0,0.0,1.5
1.0,38.0,1.0,1.0,0.0,0.0,1000.0,0.0,0.0,0.0,1.0,1.0,0.85
0.0,75.0,3.0,3.0,2.0,3.0,1650.0,1.0,0.0,0.0,2.0,2.0,2.8
0.0,94.0,2.0,2.0,2.0,3.0,664.0,0.0,1.0,1.0,1.0,2.0,0.45
0.0,7.0,3.0,3.0,3.0,3.0,1845.0,0.0,0.0,0.0,1.0,1.0,1.57
0.0,7.0,3.0,4.0,4.0,3.0,3716.0,1.0,0.0,1.0,1.0,2.0,1.9
0.0,13.0,3.0,3.0,3.0,0.0,1550.0,0.0,0.0,0.0,1.0,0.0,1.7
0.0,65.0,3.0,3.0,3.0,2.0,1810.0,1.0,0.0,1.0,2.0,2.0,1.55
0.0,105.0,4.0,5.0,2.0,3.0,2134.0,1.0,0.0,0.0,2.0,2.0,1.3
0.0,108.0,2.0,2.0,2.0,1.0,604.0,0.0,0.0,0.0,1.0,0.0,0.4
0.0,65.0,4.0,4.0,4.0,3.0,2500.0,0.0,0.0,1.0,2.0,2.0,2.05
1.0,83.0,4.0,4.0,4.0,3.0,6000.0,1.0,0.0,0.0,0.0,1.0,4.0
0.0,99.0,2.0,2.0,4.0,3.0,1512.0,0.0,1.0,0.0,2.0,2.0,1.05
0.0,10.0,3.0,4.0,4.0,3.0,1345.0,1.0,0.0,0.0,0.0,2.0,1.05
1.0,65.0,2.0,2.0,0.0,0.0,1458.0,0.0,0.0,0.0,1.0,1.0,2.95
0.0,99.0,2.0,2.0,3.0,3.0,1630.0,0.0,0.0,0.0,1.0,2.0,1.18
0.0,105.0,3.0,3.0,4.0,3.0,1500.0,0.0,0.0,0.0,2.0,1.0,1.27
0.0,113.0,2.0,2.0,1.0,3.0,744.000768,0.0,0.0,0.0,2.0,2.0,0.32
0.0,112.0,4.0,3.0,3.0,2.0,2007.0,1.0,0.0,0.0,1.0,1.0,1.25
0.0,75.0,3.0,3.0,3.0,0.0,3027.0,1.0,0.0,1.0,2.0,0.0,6.15
0.0,107.0,3.0,3.0,5.0,3.0,1572.0,0.0,0.0,0.0,1.0,2.0,0.7
0.0,41.0,2.0,2.0,4.0,4.0,1539.0,0.0,0.0,0.0,2.0,1.0,1.5
0.0,7.0,3.0,3.0,4.0,4.0,1741.0,0.0,0.0,0.0,2.0,2.0,1.5
0.0,16.0,3.0,3.0,3.0,3.0,1550.0,0.0,0.0,1.0,2.0,2.0,1.4
0.0,83.0,4.0,3.0,3.0,3.0,2111.0,0.0,0.0,1.0,1.0,1.0,1.7
0.0,103.0,3.0,3.0,2.0,4.0,1581.0,0.0,0.0,0.0,2.0,1.0,1.14
0.0,96.0,4.0,4.0,3.0,4.0,3902.0,1.0,1.0,1.0,2.0,2.0,2.91
0.0,11.0,2.0,2.0,2.0,3.0,627.0,0.0,0.0,2.0,1.0,2.0,0.38
0.0,113.0,2.0,2.0,4.0,3.0,1131.0,0.0,0.0,0.0,1.0,2.0,0.71
0.0,65.0,1.0,2.0,1.0,2.0,678.0,0.0,0.0,0.0,2.0,1.0,0.55
0.0,79.0,4.0,4.0,3.0,1.0,1809.0,0.0,0.0,0.0,1.0,1.0,1.7
0.0,11.0,2.0,2.0,1.0,3.0,598.0,0.0,0.0,0.0,1.0,2.0,0.36
1.0,81.0,5.0,3.0,2.0,2.0,1350.0,0.0,0.0,0.0,1.0,1.0,1.15
0.0,109.0,2.0,2.0,2.0,1.0,1256.0,0.0,0.0,0.0,2.0,0.0,0.55
1.0,76.0,5.0,6.0,4.0,3.0,3150.0,1.0,1.0,1.0,0.0,2.0,12.0
0.0,57.0,3.0,4.0,3.0,3.0,2060.0,0.0,0.0,1.0,1.0,2.0,2.55
0.0,99.0,2.0,2.0,3.0,3.0,1484.0,0.0,0.0,0.0,2.0,2.0,1.14
0.0,97.0,2.0,2.0,3.0,3.0,1300.0,0.0,0.0,1.0,2.0,2.0,0.98
0.0,41.0,3.0,3.0,4.0,1.0,1500.0,1.0,0.0,0.0,1.0,2.0,1.7
0.0,113.0,2.0,2.0,2.0,3.0,789.0,0.0,0.0,2.0,1.0,2.0,0.46
0.0,46.0,3.0,3.0,4.0,1.0,1983.0,0.0,0.0,1.0,1.0,0.0,1.98
0.0,52.0,3.0,3.0,2.0,2.0,1294.0,0.0,0.0,1.0,2.0,0.0,2.09
0.0,113.0,1.0,1.0,5.0,3.0,484.0,0.0,0.0,0.0,1.0,1.0,0.21
0.0,42.0,3.0,2.0,2.0,1.0,850.0,0.0,0.0,0.0,1.0,1.0,0.82
0.0,89.0,3.0,3.0,3.0,1.0,1833.0,1.0,0.0,0.0,1.0,0.0,2.1
0.0,6.0,2.0,2.0,2.0,4.0,828.0,0.0,0.0,0.0,1.0,2.0,1.35
1.0,83.0,3.0,2.0,1.0,1.0,667.0,0.0,0.0,0.0,1.0,2.0,2.1
0.0,113.0,2.0,2.0,4.0,3.0,1131.0,0.0,0.0,0.0,2.0,2.0,0.87
0.0,100.0,2.0,2.0,1.0,4.0,1231.0,0.0,0.0,0.0,1.0,0.0,0.74
0.0,16.0,5.0,5.0,2.0,3.0,3500.0,1.0,0.0,0.0,0.0,2.0,4.1
0.0,12.0,4.0,5.0,4.0,3.0,2515.0,0.0,0.0,0.0,2.0,2.0,2.28
0.0,6.0,2.0,2.0,2.0,3.0,915.0,0.0,0.0,0.0,1.0,0.0,0.95
0.0,111.0,3.0,5.0,3.0,1.0,1737.0,1.0,0.0,0.0,2.0,0.0,1.32
0.0,71.0,2.0,2.0,2.0,1.0,1278.0,0.0,0.0,0.0,1.0,2.0,1.6
0.0,70.0,4.0,4.0,3.0,3.0,2650.0,1.0,0.0,1.0,1.0,0.0,3.75
0.0,41.0,3.0,3.0,4.0,1.0,1697.0,0.0,0.0,1.0,1.0,2.0,1.7
0.0,78.0,2.0,2.0,2.0,1.0,1296.0,0.0,0.0,0.0,2.0,1.0,1.3
0.0,80.0,3.0,3.0,1.0,3.0,1568.0,0.0,0.0,0.0,2.0,0.0,1.37
0.0,6.0,3.0,3.0,3.0,3.0,1493.0,1.0,0.0,1.0,2.0,2.0,1.4
1.0,83.0,5.0,4.0,4.0,1.0,2610.0,1.0,0.0,1.0,1.0,2.0,5.25
0.0,11.0,4.0,5.0,4.0,3.0,2505.0,1.0,0.0,0.0,2.0,2.0,1.7
0.0,8.0,2.0,2.0,1.0,3.0,514.0,0.0,0.0,0.0,2.0,2.0,0.4
1.0,22.0,1.0,1.0,0.0,2.0,2250.0,0.0,0.0,0.0,1.0,1.0,4.6
0.0,91.0,3.0,3.0,3.0,3.0,1154.0,0.0,0.0,1.0,2.0,0.0,1.1
1.0,52.0,7.0,7.0,3.0,3.0,963.0,0.0,0.0,2.0,1.0,2.0,2.5
1.0,59.0,5.0,4.0,3.0,0.0,2160.0,0.0,1.0,1.0,2.0,1.0,7.1
0.0,59.0,3.0,3.0,3.0,0.0,1900.0,0.0,0.0,1.0,1.0,2.0,2.35
0.0,75.0,3.0,3.0,3.0,3.0,3043.0,1.0,0.0,0.0,2.0,0.0,5.9
0.0,80.0,2.0,2.0,2.0,0.0,1100.0,0.0,0.0,0.0,1.0,2.0,0.75
0.0,98.0,4.0,4.0,4.0,3.0,1896.0,1.0,0.0,0.0,2.0,0.0,1.02
0.0,45.0,3.0,3.0,4.0,3.0,1845.0,1.0,0.0,0.0,1.0,1.0,1.43
0.0,41.0,3.0,3.0,3.0,4.0,588.0,0.0,0.0,0.0,2.0,1.0,1.4
0.0,75.0,3.0,3.0,3.0,3.0,1833.0,1.0,0.0,1.0,2.0,1.0,2.0
1.0,34.0,9.0,9.0,3.0,3.0,3042.0,1.0,1.0,2.0,2.0,2.0,8.0
1.0,59.0,4.0,5.0,2.0,0.0,4000.0,1.0,0.0,1.0,2.0,2.0,10.45
1.0,49.0,2.0,1.0,4.0,0.0,4635.0,0.0,0.0,0.0,1.0,1.0,4.12
0.0,11.0,2.0,2.0,4.0,1.0,1200.0,0.0,0.0,0.0,2.0,0.0,1.01
1.0,56.0,5.0,6.0,3.0,0.0,8250.0,1.0,0.0,0.0,2.0,2.0,22.0
0.0,75.0,2.0,2.0,3.0,4.0,1592.0,0.0,0.0,0.0,1.0,2.0,2.29
1.0,37.0,2.0,1.0,0.0,3.0,500.0,0.0,0.0,0.0,1.0,1.0,0.4
0.0,52.0,3.0,3.0,2.0,2.0,1527.0,0.0,1.0,1.0,2.0,1.0,2.35
0.0,105.0,3.0,3.0,4.0,3.0,1645.0,0.0,0.0,1.0,2.0,0.0,1.15
0.0,56.0,3.0,3.0,4.0,2.0,1895.0,0.0,0.0,1.0,1.0,2.0,1.6
0.0,113.0,1.0,1.0,1.0,1.0,443.0,0.0,0.0,2.0,1.0,2.0,0.28
0.0,91.0,3.0,4.0,2.0,1.0,2389.0,1.0,0.0,0.0,1.0,0.0,1.9
0.0,7.0,2.0,2.0,5.0,3.0,750.0,0.0,0.0,0.0,1.0,2.0,0.5
0.0,107.0,3.0,4.0,3.0,3.0,1805.0,1.0,0.0,1.0,2.0,0.0,1.55
0.0,82.0,3.0,5.0,3.0,3.0,2167.0,1.0,0.0,0.0,0.0,2.0,1.6
0.0,52.0,4.0,4.0,4.0,2.0,2556.0,1.0,0.0,1.0,0.0,0.0,6.0
0.0,100.0,3.0,3.0,3.0,0.0,1747.0,1.0,0.0,1.0,0.0,0.0,1.3
0.0,98.0,3.0,3.0,3.0,3.0,1652.0,0.0,0.0,0.0,2.0,0.0,0.88
0.0,45.0,3.0,3.0,3.0,3.0,1595.0,0.0,0.0,0.0,1.0,1.0,1.27
0.0,57.0,3.0,3.0,3.0,2.0,1633.0,0.0,0.0,1.0,2.0,1.0,1.95
1.0,56.0,4.0,4.0,3.0,3.0,3240.0,1.0,1.0,1.0,2.0,1.0,7.25
0.0,82.0,2.0,2.0,2.0,4.0,991.0,0.0,0.0,0.0,1.0,2.0,0.53
0.0,35.0,3.0,3.0,2.0,2.0,1608.0,1.0,0.0,0.0,2.0,0.0,2.35
0.0,109.0,2.0,2.0,1.0,3.0,887.0,0.0,0.0,0.0,2.0,1.0,0.45
0.0,109.0,2.0,2.0,3.0,1.0,713.0,0.0,0.0,0.0,2.0,2.0,0.8
0.0,94.0,3.0,3.0,4.0,3.0,1929.0,1.0,0.0,2.0,0.0,0.0,2.25
1.0,33.0,5.0,5.0,2.0,3.0,1783.0,1.0,0.0,0.0,1.0,2.0,7.0
0.0,67.0,2.0,2.0,2.0,3.0,1244.0,0.0,0.0,0.0,1.0,2.0,2.2
0.0,75.0,3.0,5.0,4.0,3.0,4271.0,1.0,0.0,2.0,1.0,1.0,6.15
1.0,49.0,2.0,2.0,1.0,1.0,50.0,0.0,0.0,1.0,2.0,1.0,0.47
0.0,8.0,3.0,4.0,4.0,3.0,2303.0,1.0,0.0,1.0,0.0,2.0,2.25
0.0,98.0,2.0,2.0,1.0,3.0,531.0,0.0,1.0,2.0,2.0,2.0,0.36
0.0,87.0,2.0,2.0,4.0,3.0,1300.0,0.0,0.0,0.0,2.0,2.0,1.57
0.0,113.0,2.0,2.0,1.0,1.0,699.0,0.0,0.0,0.0,1.0,1.0,0.34
0.0,65.0,3.0,3.0,3.0,2.0,1800.0,0.0,0.0,1.0,2.0,2.0,1.35
1.0,18.0,4.0,6.0,3.0,1.0,6382.0,1.0,1.0,1.0,2.0,1.0,7.99
1.0,32.0,5.0,5.0,4.0,3.0,3096.0,1.0,1.0,0.0,1.0,1.0,11.0
0.0,95.0,2.0,2.0,2.0,3.0,1299.0,0.0,0.0,1.0,2.0,0.0,1.0
0.0,105.0,3.0,4.0,3.0,1.0,1765.0,1.0,0.0,0.0,2.0,2.0,1.0
0.0,56.0,3.0,3.0,3.0,2.0,2200.0,1.0,0.0,1.0,2.0,2.0,1.75
0.0,100.0,3.0,3.0,1.0,3.0,1900.0,0.0,0.0,1.0,0.0,0.0,1.55
0.0,42.0,1.0,1.0,1.0,1.0,458.0,0.0,0.0,1.0,2.0,2.0,0.24
1.0,83.0,2.0,3.0,4.0,1.0,1319.0,0.0,0.0,0.0,0.0,2.0,0.92
1.0,59.0,3.0,3.0,1.0,0.0,2160.0,1.0,0.0,0.0,0.0,1.0,6.95
0.0,113.0,2.0,2.0,4.0,3.0,1319.0,0.0,0.0,1.0,1.0,0.0,1.1
1.0,59.0,3.0,3.0,2.0,0.0,2160.0,1.0,0.0,1.0,2.0,1.0,7.5
1.0,69.0,6.0,4.0,0.0,0.0,240.0,0.0,0.0,0.0,1.0,2.0,1.0
1.0,52.0,8.0,8.0,3.0,0.0,3762.0,1.0,1.0,2.0,0.0,2.0,10.85
0.0,75.0,3.0,3.0,3.0,1.0,2282.0,1.0,0.0,1.0,0.0,0.0,3.5
0.0,111.0,2.0,2.0,1.0,3.0,498.0,0.0,0.0,0.0,2.0,2.0,0.27
1.0,4.0,3.0,2.0,2.0,2.0,120.0,0.0,0.0,0.0,1.0,1.0,1.0
0.0,105.0,4.0,4.0,4.0,3.0,2005.0,0.0,0.0,0.0,2.0,0.0,1.78
0.0,94.0,3.0,3.0,4.0,3.0,1570.0,1.0,0.0,2.0,1.0,2.0,2.2
0.0,42.0,3.0,2.0,3.0,1.0,1122.0,0.0,0.0,0.0,2.0,1.0,1.0
0.0,99.0,2.0,2.0,3.0,3.0,1638.0,0.0,1.0,0.0,0.0,2.0,1.09
0.0,82.0,3.0,5.0,3.0,0.0,1527.0,1.0,0.0,0.0,2.0,2.0,1.67
0.0,79.0,3.0,3.0,4.0,3.0,1845.0,0.0,0.0,1.0,2.0,0.0,1.78
1.0,27.0,6.0,6.0,2.0,0.0,3611.0,0.0,0.0,0.0,1.0,1.0,5.0
1.0,55.0,8.0,6.0,4.0,0.0,3240.0,1.0,0.0,1.0,1.0,2.0,8.81
0.0,80.0,4.0,4.0,2.0,3.0,1819.0,0.0,0.0,0.0,2.0,1.0,1.7
0.0,113.0,2.0,2.0,1.0,1.0,743.0,0.0,0.0,0.0,1.0,2.0,0.2
0.0,59.0,4.0,4.0,5.0,0.0,3395.0,0.0,0.0,0.0,1.0,2.0,6.75
0.0,99.0,2.0,2.0,3.0,3.0,1484.0,0.0,0.0,1.0,0.0,0.0,1.2
0.0,51.0,4.0,4.0,3.0,2.0,2900.0,0.0,0.0,0.0,1.0,1.0,3.4
0.0,94.0,2.0,2.0,1.0,4.0,814.0,0.0,0.0,0.0,1.0,1.0,0.6
1.0,56.0,4.0,4.0,2.0,0.0,2592.0,1.0,0.0,0.0,1.0,1.0,5.75
0.0,62.0,3.0,4.0,4.0,1.0,2895.0,0.0,0.0,0.0,2.0,0.0,4.8
0.0,109.0,4.0,3.0,3.0,3.0,2824.0,1.0,0.0,0.0,1.0,2.0,1.1
0.0,113.0,1.0,1.0,1.0,1.0,438.0,0.0,0.0,0.0,1.0,2.0,0.26
1.0,13.0,4.0,4.0,4.0,3.0,5400.0,1.0,0.0,0.0,2.0,1.0,6.25
0.0,36.0,2.0,2.0,5.0,2.0,1056.0,0.0,0.0,0.0,2.0,2.0,1.35
0.0,6.0,3.0,3.0,3.0,3.0,1690.0,0.0,0.0,1.0,1.0,2.0,2.15
1.0,103.0,3.0,3.0,2.0,4.0,1423.0,0.0,0.0,0.0,1.0,1.0,1.25
0.0,27.0,1.0,1.0,2.0,0.0,588.0,0.0,0.0,0.0,1.0,2.0,0.55
0.0,94.0,4.0,4.0,4.0,1.0,2599.0,1.0,0.0,2.0,0.0,2.0,3.45
1.0,35.0,5.0,6.0,4.0,0.0,5000.0,0.0,0.0,0.0,1.0,2.0,8.95
1.0,33.0,5.0,5.0,4.0,3.0,4518.0,1.0,1.0,1.0,2.0,1.0,17.0
0.0,65.0,3.0,3.0,4.0,2.0,1900.0,1.0,0.0,0.0,0.0,2.0,1.45
0.0,59.0,3.0,3.0,4.0,0.0,2600.0,1.0,0.0,1.0,0.0,2.0,2.97
0.0,36.0,2.0,2.0,2.0,2.0,900.0,0.0,0.0,0.0,2.0,1.0,0.58
0.0,89.0,2.0,2.0,2.0,1.0,1214.0,0.0,0.0,1.0,2.0,0.0,0.86
0.0,107.0,3.0,2.0,2.0,1.0,1175.0,0.0,0.0,0.0,1.0,0.0,0.79
0.0,7.0,2.0,2.0,3.0,3.0,1338.0,0.0,1.0,1.0,0.0,2.0,1.01
0.0,29.0,3.0,4.0,3.0,3.0,2500.0,1.0,0.0,2.0,2.0,2.0,4.78
1.0,64.0,3.0,3.0,2.0,1.0,1620.0,1.0,0.0,1.0,2.0,2.0,1.64
0.0,83.0,3.0,4.0,3.0,3.0,2350.0,1.0,0.0,0.0,1.0,0.0,2.8
0.0,99.0,3.0,4.0,4.0,3.0,2398.0,1.0,0.0,1.0,0.0,0.0,1.99
0.0,12.0,2.0,2.0,2.0,3.0,2060.0,0.0,0.0,0.0,1.0,1.0,1.0
1.0,96.0,5.0,6.0,4.0,3.0,5140.0,0.0,0.0,0.0,2.0,2.0,3.85
0.0,13.0,3.0,2.0,3.0,0.0,1701.0,0.0,0.0,0.0,2.0,0.0,1.3
1.0,66.0,4.0,4.0,2.0,0.0,1728.0,1.0,0.0,1.0,1.0,2.0,3.49
0.0,13.0,3.0,3.0,4.0,3.0,1466.0,0.0,0.0,0.0,0.0,2.0,1.5
0.0,95.0,4.0,6.0,4.0,3.0,4425.0,1.0,0.0,1.0,2.0,0.0,3.0
0.0,27.0,2.0,2.0,3.0,0.0,1281.0,0.0,0.0,0.0,2.0,1.0,1.01
0.0,16.0,4.0,5.0,3.0,3.0,3077.0,1.0,1.0,0.0,2.0,2.0,3.4
0.0,27.0,2.0,2.0,3.0,0.0,1281.0,0.0,0.0,0.0,2.0,0.0,0.98
0.0,80.0,3.0,3.0,3.0,3.0,1640.0,0.0,0.0,0.0,1.0,0.0,2.07
0.0,0.0,3.0,3.0,2.0,4.0,1303.0,0.0,0.0,0.0,1.0,2.0,1.3
1.0,35.0,4.0,4.0,0.0,3.0,3240.0,0.0,0.0,0.0,1.0,2.0,4.5
0.0,87.0,2.0,2.0,4.0,3.0,1300.0,0.0,0.0,0.0,2.0,0.0,1.55
1.0,81.0,2.0,4.0,2.0,2.0,1072.0,0.0,0.0,0.0,1.0,2.0,1.2
0.0,111.0,3.0,3.0,5.0,1.0,1997.0,0.0,0.0,0.0,1.0,0.0,1.3
0.0,86.0,2.0,2.0,2.0,1.0,1444.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,13.0,3.0,4.0,4.0,1.0,2339.0,1.0,0.0,0.0,2.0,2.0,2.3
0.0,113.0,2.0,2.0,3.0,3.0,1095.0,0.0,0.0,0.0,0.0,2.0,0.72
1.0,59.0,5.0,5.0,4.0,0.0,3240.0,0.0,0.0,0.0,1.0,1.0,11.29
0.0,71.0,3.0,3.0,2.0,4.0,1475.0,0.0,0.0,0.0,2.0,1.0,2.3
0.0,46.0,3.0,3.0,4.0,4.0,1725.0,0.0,0.0,0.0,1.0,1.0,1.25
1.0,36.0,1.0,1.0,0.0,2.0,3800.0,0.0,0.0,0.0,1.0,1.0,3.5
0.0,99.0,4.0,5.0,4.0,3.0,2545.0,0.0,0.0,0.0,2.0,2.0,2.2
0.0,99.0,2.0,2.0,3.0,3.0,1730.0,0.0,0.0,0.0,1.0,2.0,1.25
0.0,109.0,2.0,2.0,2.0,1.0,670.0,0.0,0.0,1.0,2.0,0.0,0.41
0.0,65.0,3.0,2.0,3.0,2.0,1750.0,1.0,0.0,1.0,2.0,2.0,1.39
1.0,81.0,2.0,3.0,2.0,2.0,963.0,0.0,0.0,0.0,1.0,2.0,1.3
0.0,98.0,3.0,3.0,3.0,3.0,1833.0,1.0,0.0,0.0,1.0,2.0,1.49
0.0,41.0,3.0,4.0,1.0,3.0,1421.0,1.0,0.0,0.0,1.0,1.0,1.55
0.0,41.0,3.0,3.0,3.0,1.0,1900.0,1.0,0.0,1.0,1.0,0.0,2.2
0.0,12.0,2.0,2.0,2.0,1.0,1250.0,0.0,0.0,1.0,2.0,0.0,2.4
0.0,17.0,4.0,5.0,4.0,3.0,2670.0,1.0,0.0,1.0,2.0,0.0,3.4
0.0,65.0,1.0,1.0,2.0,2.0,543.0,0.0,0.0,0.0,2.0,2.0,0.45
1.0,55.0,9.0,9.0,4.0,3.0,4650.0,1.0,0.0,1.0,2.0,2.0,5.25
0.0,77.0,3.0,4.0,3.0,3.0,2134.0,1.0,0.0,1.0,0.0,0.0,3.4
0.0,32.0,4.0,4.0,3.0,2.0,2744.0,1.0,0.0,0.0,1.0,1.0,3.4
1.0,51.0,9.0,8.0,3.0,2.0,2475.0,1.0,0.0,1.0,2.0,2.0,7.25
0.0,65.0,3.0,3.0,4.0,0.0,2251.0,1.0,0.0,1.0,2.0,2.0,1.71
0.0,113.0,2.0,2.0,2.0,3.0,1016.0,0.0,0.0,2.0,2.0,0.0,0.88
0.0,89.0,3.0,3.0,4.0,3.0,1900.0,1.0,0.0,0.0,2.0,0.0,1.75
0.0,87.0,2.0,2.0,4.0,3.0,1200.0,0.0,0.0,0.0,2.0,0.0,1.54
0.0,109.0,2.0,2.0,2.0,3.0,974.0,0.0,0.0,0.0,1.0,0.0,0.6
0.0,6.0,3.0,3.0,3.0,3.0,1465.0,1.0,0.0,0.0,1.0,2.0,1.75
0.0,113.0,2.0,2.0,2.0,1.0,916.0,0.0,0.0,0.0,2.0,2.0,0.68
1.0,32.0,9.0,9.0,2.0,3.0,5800.0,1.0,1.0,1.0,2.0,2.0,7.3
0.0,83.0,3.0,3.0,4.0,1.0,1900.0,1.0,0.0,0.0,2.0,2.0,1.66
0.0,55.0,2.0,2.0,2.0,3.0,1108.0,0.0,0.0,1.0,1.0,2.0,1.05
0.0,99.0,3.0,4.0,4.0,1.0,2179.0,0.0,1.0,0.0,2.0,2.0,1.78
